page_id	status_id	link_name	status_published	num_reactions
CNN	5550296508_10154529102791509	Bernie Sanders says his policies aren't 'fantasy'	2016-03-06 10:34:21	11408
CNN	5550296508_10154529064671509	Living day to day in Flint, Michigan's water crisis	2016-03-06 10:17:47	1950
CNN	5550296508_10154528913816509	Romney thinks Trump's rhetoric is worse now than in 2012	2016-03-06 09:31:21	4123
CNN	5550296508_10154528250476509	Man wins $291 million in lottery, brother wins $7	2016-03-06 01:53:30	15296
CNN	5550296508_10154528016811509	Donald Trump Florida news conference	2016-03-05 23:07:40	5879
CNN	5550296508_10154527985266509	#SuperSaturday	2016-03-05 22:49:34	6417
CNN	5550296508_10154527869656509	#SuperSaturday	2016-03-05 21:43:19	1142
CNN	5550296508_10154527821636509	#SuperSaturday	2016-03-05 21:14:25	857
CNN	5550296508_10154527808671509	#SuperSaturday	2016-03-05 21:08:42	2122
CNN	5550296508_10154527769011509	#SuperSaturday	2016-03-05 20:52:20	652
CNN	5550296508_10154527756076509	Bowe Bergdahl's attorney asks to interview Donald Trump	2016-03-05 20:43:56	1392
CNN	5550296508_10154527726421509	#SuperSaturday	2016-03-05 20:31:02	34479
CNN	5550296508_10154527719421509	Scuba diver sucked into nuclear power plant intake pipe	2016-03-05 20:22:30	2614
CNN	5550296508_10154527459021509	Donald Trump asks backers to swear their support, vows to broaden torture laws	2016-03-05 18:17:02	5024
CNN	5550296508_10154527432856509	Louis C.K.: 'Insane bigot' Donald Trump 'is Hitler'	2016-03-05 18:03:00	8603
CNN	5550296508_10154527382131509	#SuperSaturday	2016-03-05 17:41:26	4729
CNN	5550296508_10154527293441509	Star-studded wedding for Rupert Murdoch and Jerry Hall	2016-03-05 17:14:02	1571
CNN	5550296508_10154527254146509	Robert Redbird, iconic Native American artist, dies	2016-03-05 16:49:16	1714
CNN	5550296508_10154527215056509	Flint Michigan water bottles	2016-03-05 16:28:28	1356
CNN	5550296508_10154527149046509	Timeline Photos	2016-03-05 15:57:56	230
CNN	5550296508_10154527117851509	Breastfeeding mom at Sanders rally inspires hashtag	2016-03-05 15:44:29	11157
CNN	5550296508_10154527015316509	Oceanographers release deep-sea audio recordings	2016-03-05 14:55:59	1493
CNN	5550296508_10154526867586509	DARPA picks experimental VTOL plane	2016-03-05 14:03:45	17213
CNN	5550296508_10154526750741509	The history and shenanigans that really happened on Air Force One	2016-03-05 13:17:27	908
CNN	5550296508_10154526706016509	Titan NASA explores Saturn moon's 'magic island'	2016-03-05 13:02:54	3423
CNN	5550296508_10154526583616509	Hillary Clinton, Donald Trump seek more wins on Super Saturday	2016-03-05 12:37:02	2562
CNN	5550296508_10154526443166509	Unknown 'ghostly' octopod discovered	2016-03-05 11:48:07	14384
CNN	5550296508_10154526293901509	Families live on bottled water	2016-03-05 10:51:19	1740
CNN	5550296508_10154526185021509	Children react to Donald Trump	2016-03-05 10:00:35	32759
CNN	5550296508_10154526089261509	This is an incirrate octopod, but call him Casper	2016-03-05 09:24:55	5897
CNN	5550296508_10154525276591509	Author Pat Conroy dies after battle with pancreatic cancer	2016-03-05 01:13:14	1680
CNN	5550296508_10154525259796509	Winter never shuts down Anchorage airport	2016-03-05 01:02:23	5437
CNN	5550296508_10154525181291509	Hear Justice Thomas break his ten year silence	2016-03-05 00:01:45	1199
CNN	5550296508_10154525141331509	Rowdy Detroit audience raises question: Should debates have audiences?	2016-03-04 23:31:02	1048
CNN	5550296508_10154525103046509	A 'Race for the White House' sneak peek	2016-03-04 23:01:02	278
CNN	5550296508_10154525057726509	Romney: Contested convention is 'realistic' scenario	2016-03-04 22:32:22	2169
CNN	5550296508_10154524981506509	Pluto has snow-capped peaks ... of methane	2016-03-04 21:39:30	1473
CNN	5550296508_10154524918756509	Donald Trump rally disrupted by more than 2 dozen Black Lives Matter protesters	2016-03-04 21:03:31	11824
CNN	5550296508_10154524882031509	9-foot alligator pulled from backyard pool in Florida	2016-03-04 20:30:31	1630
CNN	5550296508_10154524838506509	SpaceX successfully launches satellite after five delays	2016-03-04 20:02:02	1207
CNN	5550296508_10154524801741509	Joey Martin Feek of country duo Joey + Rory dies	2016-03-04 19:37:27	7969
CNN	5550296508_10154524695596509	Eli Apple: Atlanta Falcons asked me if I like men	2016-03-04 18:39:31	616
CNN	5550296508_10154524617876509	Ben Carson ends presidential campaign, reveals next move	2016-03-04 18:05:02	7079
CNN	5550296508_10154524518801509	Father in GA hot car death indicted for allegedly 'sexting' with minors	2016-03-04 17:27:02	1301
CNN	5550296508_10154524457996509	President Trump: A six year old with nuclear weapons? (via CNN Opinion)	2016-03-04 17:02:02	3921
CNN	5550296508_10154524401261509		2016-03-04 16:37:48	364
CNN	5550296508_10154524336716509	U.S. ready for a female president -- but electing one isn't a top priority, CNN/ORC poll finds	2016-03-04 16:10:33	2166
CNN	5550296508_10154524229946509	Youth slapped by Baltimore school officer 'believed to be' a student	2016-03-04 15:35:01	702
CNN	5550296508_10154524158351509	Great Big Story	2016-03-04 15:10:25	1262
CNN	5550296508_10154524071771509	Donald Trump reverses position on torture	2016-03-04 14:50:02	3245
CNN	5550296508_10154524008596509	CNN/ORC poll: Americans oppose plan to close Guantanamo Bay prison	2016-03-04 14:25:06	611
CNN	5550296508_10154523954646509	Scientists to drill at site of dinosaur-killing asteroid crater	2016-03-04 13:59:01	2331
CNN	5550296508_10154523823086509	Flint families show how to deal with contaminated water	2016-03-04 13:36:11	395
CNN	5550296508_10154523617001509	Police: Knife found on former O.J. Simpson estate	2016-03-04 13:09:00	3508
CNN	5550296508_10154523649626509	Knife found on ex-O.J. Simpson estate, police say	2016-03-04 12:38:02	3332
CNN	5550296508_10154523596496509	Debate coach: Trump gets an 'F' in GOP debate	2016-03-04 12:22:02	5730
CNN	5550296508_10154523541131509	'House of Cards' season 4 reviews	2016-03-04 11:55:01	2770
CNN	5550296508_10154523485036509	'Bernie Baby' dies suddenly	2016-03-04 11:30:39	7852
CNN	5550296508_10154523437596509	MH370 search: What's next after debris found off coast of Mozambique?	2016-03-04 11:05:02	950
CNN	5550296508_10154523386236509	Flint and lead poisoning: Living with it and uncertainty, long-term	2016-03-04 10:40:01	602
CNN	5550296508_10154523338146509	Pope replies to letter from juvenile gang member jailed in Los Angeles	2016-03-04 10:15:02	2877
CNN	5550296508_10154523275241509	Zoe Saldana, Nina Simone and painful history of blackface (via CNN Opinion)	2016-03-04 09:50:05	1801
CNN	5550296508_10154523192196509	A brief history of presidential debate insults	2016-03-04 09:28:37	2322
CNN	5550296508_10154523136991509	Now is a good time to book that European vacation	2016-03-04 09:05:23	3897
CNN	5550296508_10154523070376509	Is the Republican Party over?	2016-03-04 08:34:51	2688
CNN	5550296508_10154522993951509	Five months in Flint -- nothing much has changed	2016-03-04 07:58:29	1252
CNN	5550296508_10154522941081509	Marco Rubio: Donald Trump 'the most vulgar person to ever aspire to the presidency'	2016-03-04 07:36:00	11880
CNN	5550296508_10154522885656509	Size matters: GOP lowers bar at Fox debate (opinion)	2016-03-04 07:12:43	3659
CNN	5550296508_10154522805951509	On National Grammar Day, millennials show promise	2016-03-04 06:43:03	1204
CNN	5550296508_10154522715556509	Bobbi Kristina Brown's autopsy results to be unsealed	2016-03-04 05:58:53	2057
CNN	5550296508_10154522683236509	Mutant lice are probably coming	2016-03-04 05:37:06	764
CNN	5550296508_10154522611526509	North Korea orders nukes to be ready for use	2016-03-04 04:58:01	4396
CNN	5550296508_10154522571186509	Spain seizes 20,000 ISIS and al-Nusra uniforms	2016-03-04 04:32:02	4892
CNN	5550296508_10154522400711509	The Republican presidential debate in GIFs	2016-03-04 02:32:02	1324
CNN	5550296508_10154522346831509	7 takeaways from the Republican debate	2016-03-04 02:07:01	1133
CNN	5550296508_10154522291386509	10 of the most bizarre elections in American history	2016-03-04 01:42:01	835
CNN	5550296508_10154522235521509	The 11th GOP debate in 90 seconds	2016-03-04 01:15:49	1099
CNN	5550296508_10154522133756509	Megyn Kelly is Donald Trump's toughest adversary in GOP debate	2016-03-04 00:49:32	7797
CNN	5550296508_10154522077791509	The GOP debate turns dirty	2016-03-04 00:14:30	2501
CNN	5550296508_10154521993991509	Republican debate: CNN's Reality Check Team inspects the claims	2016-03-03 23:27:02	1145
CNN	5550296508_10154521898756509	The most memorable quotes from the Republican debate in Detroit	2016-03-03 22:47:27	1546
CNN	5550296508_10154521837056509	Donald Trump defends the size of his penis	2016-03-03 22:12:53	6945
CNN	5550296508_10154521797891509	Iditarod dog sled race saved by snow shipment	2016-03-03 21:47:01	1614
CNN	5550296508_10154521749876509	Fox News Republican debate: Live updates	2016-03-03 21:21:04	1826
CNN	5550296508_10154521679081509	Romney's advisers explore blocking Trump at RNC	2016-03-03 20:44:25	4065
CNN	5550296508_10154521613206509	Mexico won't pay for Donald Trump's wall, treasury secretary says	2016-03-03 20:15:02	6393
CNN	5550296508_10154521555681509	Rescue giraffe becomes friend with baby elephants	2016-03-03 19:46:23	9087
CNN	5550296508_10154521471526509	Caitlyn Jenner: I'd be 'trans ambassador' for Ted Cruz if he wins	2016-03-03 19:12:01	4247
CNN	5550296508_10154521411356509	Kevin Spacey on the evolution of politics	2016-03-03 18:45:38	10724
CNN	5550296508_10154521344181509	'Bernie baby' dies from SIDS	2016-03-03 18:19:28	10043
CNN	5550296508_10154521258991509	Barbershops place books in boys' hands	2016-03-03 17:50:09	1391
CNN	5550296508_10154521190311509	Christie: 'I wasn't being held hostage' at Trump event	2016-03-03 17:23:01	3663
CNN	5550296508_10154521118921509	How massive volcanoes changed Mars	2016-03-03 17:00:05	879
CNN	5550296508_10154521061336509	The Donald Trump vs. Mitt Romney fight — In one minute	2016-03-03 16:35:46	4603
CNN	5550296508_10154520983246509	With Trump's orders, military could face Nuremberg-like trial	2016-03-03 16:10:03	3328
CNN	5550296508_10154520915001509	NASA explores Saturn moon's 'magic island'	2016-03-03 15:45:45	2156
CNN	5550296508_10154520852801509	First on CNN: Donald Trump plans fundraising blitz if he wins GOP nomination, source says	2016-03-03 15:22:01	923
CNN	5550296508_10154520762316509	10 colorful Donald Trump insults from Mitt Romney's speech	2016-03-03 14:59:04	11368
CNN	5550296508_10154520681096509	Trump responds to Romney	2016-03-03 14:29:25	7836
CNN	5550296508_10154520561986509	"This Canadian island is courting ""Trump refugees"""	2016-03-03 13:45:02	2472
CNN	5550296508_10154520502816509	Romney: Dishonesty is Trump's hallmark	2016-03-03 13:21:06	15030
CNN	5550296508_10154520450606509	Husband of San Bernardino victim backs Apple	2016-03-03 12:57:05	5098
CNN	5550296508_10154520434206509	Great Big Story	2016-03-03 12:47:57	87
CNN	5550296508_10154520349951509	Romney implores: Bring down Trump	2016-03-03 12:19:38	24903
CNN	5550296508_10154520299226509	'Walking Dead' actor's spot-on celebrity impersonations	2016-03-03 11:55:01	1216
CNN	5550296508_10154520246306509	Trump defends Trump University, says students loved it	2016-03-03 11:30:03	1973
CNN	5550296508_10154520181846509	Donald Trump denounces David Duke, KKK	2016-03-03 11:05:02	8683
CNN	5550296508_10154520131261509	Which airports have the happiest passengers?	2016-03-03 10:40:02	919
CNN	5550296508_10154520075576509	U.S. airlines sign up for commercial flights to Cuba	2016-03-03 10:15:05	2776
CNN	5550296508_10154519993346509	Moscow nanny who beheaded girl may be schizophrenic, official says	2016-03-03 09:50:30	1098
CNN	5550296508_10154519940601509	Tiger Woods stunned by 11-year-old kid's hole in one	2016-03-03 09:26:27	1606
CNN	5550296508_10154519836151509	Highlights of the Donald Trump vs Megyn Kelly battle	2016-03-03 08:49:14	3434
CNN	5550296508_10154519789376509	In active shooter situation, don't just stand there...	2016-03-03 08:22:36	2018
CNN	5550296508_10154519713111509	Olympics Games 2016: Team of refugees set to compete in Rio	2016-03-03 07:45:02	1428
CNN	5550296508_10154519663871509	Mitt Romney: Donald Trump is a 'phony, a fraud'	2016-03-03 07:23:51	15721
CNN	5550296508_10154519616036509	What to watch for at Thursday's Republican debate	2016-03-03 06:55:01	1213
CNN	5550296508_10154519545106509	Ex-Chesapeake CEO Aubrey McClendon dead after car accident	2016-03-03 06:26:02	658
CNN	5550296508_10154519362171509	Welcome to the Museum of Broken Relationships	2016-03-03 05:57:02	1167
CNN	5550296508_10154519291091509	Teen charged with posing as doctor arrested again	2016-03-03 05:27:02	1827
CNN	5550296508_10154519260656509	"This Canadian island is courting ""Trump refugees"""	2016-03-03 04:59:03	31439
CNN	5550296508_10154519230301509	Tourist who found plane debris was, in fact, searching for #MH370	2016-03-03 04:30:54	6038
CNN	5550296508_10154519205381509	Astronaut Scott Kelly arrives in U.S., reunited with family	2016-03-03 04:01:54	5412
CNN	5550296508_10154519085501509	Timeline Photos	2016-03-03 02:15:39	850
CNN	5550296508_10154518966226509	North Korea fires 'short-range projectiles': Sth Korea	2016-03-03 01:12:30	887
CNN	5550296508_10154518869426509	Ben Stein: Trump is 'dangerously misinformed'	2016-03-02 23:59:01	8336
CNN	5550296508_10154518828906509	DOJ grants immunity to ex-Hillary Clinton staffer who set up email server	2016-03-02 23:31:01	2422
CNN	5550296508_10154518794386509	Artifacts of failed relationships on display in museum	2016-03-02 23:03:57	697
CNN	5550296508_10154518740531509	Hill Republicans push anti-Trump effort	2016-03-02 22:31:02	1450
CNN	5550296508_10154518673686509	Astronaut Scott Kelly taller after nearly a year in space	2016-03-02 22:03:02	6960
CNN	5550296508_10154518632146509	Chicago has 'deadliest start to a year' in 2 decades, paper says	2016-03-02 21:36:00	2295
CNN	5550296508_10154518574536509	Murder suspect escapes from Mississippi jail	2016-03-02 21:05:05	870
CNN	5550296508_10154518535056509	Donald Trump releases health care reform plan	2016-03-02 20:39:25	4658
CNN	5550296508_10154518475716509	'Deadliest Catch' Captain Sig Hansen hospitalized	2016-03-02 20:10:56	2972
CNN	5550296508_10154518412306509	Ben Stein: Donald Trump is 'dangerously misinformed'	2016-03-02 19:37:13	2849
CNN	5550296508_10154518338321509	Iconic first Boeing 727 makes final flight	2016-03-02 18:54:13	10251
CNN	5550296508_10154518261081509	Mummified body found on yacht, police say	2016-03-02 18:20:02	2219
CNN	5550296508_10154518197066509	Quiz: How much do you know about presidential elections?	2016-03-02 17:41:58	477
CNN	5550296508_10154518135761509	The 12 most memorable lines of Ben Carson's campaign	2016-03-02 17:14:02	993
CNN	5550296508_10154518040176509	Here's how we could build a colony on an alien world (Opinion)	2016-03-02 16:36:02	736
CNN	5550296508_10154517937686509	San Francisco raises smoking age to 21	2016-03-02 16:05:01	21036
CNN	5550296508_10154517877576509	Are you an Instagram wiz? Netflix may pay you $4,000 to travel and post	2016-03-02 15:40:03	1622
CNN	5550296508_10154517796666509	The abortion travel agent and other tales from Texas' new desert	2016-03-02 15:14:01	1218
CNN	5550296508_10154517699786509	Ben Carson doesn't see 'a political path forward,' won't go to debate	2016-03-02 14:35:01	2406
CNN	5550296508_10154517624421509	Los Angeles skyscraper to get glass slide that starts at 70th floor	2016-03-02 14:10:01	2164
CNN	5550296508_10154517558741509	Trump's candidacy represents a battle for the soul of America (via CNN Opinion)	2016-03-02 13:46:35	3667
CNN	5550296508_10154517471836509	Voter turnout shows Trump, not Sanders, leading a revolution	2016-03-02 13:10:02	3684
CNN	5550296508_10154517471816509	Liberal Supreme Court justices critical of Texas abortion law	2016-03-02 13:10:01	360
CNN	5550296508_10154517411001509	Super Tuesday: How much each vote cost the candidates	2016-03-02 12:45:02	2694
CNN	5550296508_10154517381906509	Great Big Story	2016-03-02 12:38:35	2505
CNN	5550296508_10154517324591509	Chris Christie faces backlash over Donald Trump support	2016-03-02 12:18:01	7179
CNN	5550296508_10154517265966509	Magnitude-7.9 earthquake strikes off Indonesia	2016-03-02 11:54:01	3524
CNN	5550296508_10154517222416509	Are female emojis sexist and harmful to girls?	2016-03-02 11:31:01	574
CNN	5550296508_10154517176131509	Happy birthday, Dr. Seuss!	2016-03-02 11:10:02	7879
CNN	5550296508_10154517128901509	Van Jones and Lord clash over Trump and KKK	2016-03-02 10:47:40	1745
CNN	5550296508_10154517056801509	Kanye West uses Pirate Bay?	2016-03-02 10:20:01	2631
CNN	5550296508_10154516993376509	Astronaut Scott Kelly comes home	2016-03-02 09:56:25	27898
CNN	5550296508_10154516922631509	Toddler falls out of van on busy highway	2016-03-02 09:30:44	21991
CNN	5550296508_10154516862416509	Revolver-heeled shoes a no-no in carry-on bag	2016-03-02 09:05:02	942
CNN	5550296508_10154516809201509	What would a President Trump mean for the world?	2016-03-02 08:45:02	5632
CNN	5550296508_10154516772931509	The best of the Super Tuesday speeches	2016-03-02 08:26:38	2141
CNN	5550296508_10154516722091509	GOP at a crossroads after Trump sweeps Super Tuesday	2016-03-02 08:00:40	1642
CNN	5550296508_10154516652791509	Breakup service does dirty work for the lovelorn	2016-03-02 07:33:02	603
CNN	5550296508_10154516596491509	Super Tuesday in 2 Minnutes	2016-03-02 07:06:10	1033
CNN	5550296508_10154516506626509	Supreme Court takes up Texas abortion law	2016-03-02 06:30:59	1208
CNN	5550296508_10154516449291509	"Nikki Haley to Donald Trump: ""Bless your heart"""	2016-03-02 05:58:02	3953
CNN	5550296508_10154516411106509	CNN International	2016-03-02 05:33:48	1012
CNN	5550296508_10154516323956509	Chris Christie steals Donald Trump's show	2016-03-02 04:59:36	13973
CNN	5550296508_10154516305916509	'Robin Williams' tunnel gets its new signs	2016-03-02 04:44:02	16854
CNN	5550296508_10154516294851509	Timeline Photos	2016-03-02 04:32:29	917
CNN	5550296508_10154516131106509	Video appears to show school cop slapping youngster, local media reports	2016-03-02 02:45:01	1333
CNN	5550296508_10154516077641509	'Legends of the Hidden Temple' is coming back to Nickelodeon as a TV movie	2016-03-02 02:26:37	2151
CNN	5550296508_10154516005341509	Would the world hire Donald Trump?	2016-03-02 01:56:02	4322
CNN	5550296508_10154515938656509	Astronaut Scott Kelly is home	2016-03-02 01:34:02	6340
CNN	5550296508_10154515933571509	Van Jones and Jeffrey Lord launch into fiery debate	2016-03-02 01:31:01	1794
CNN	5550296508_10154515878026509	Donald Trump responds to Hillary Clinton remark	2016-03-02 01:07:08	4533
CNN	5550296508_10154515828261509	Super Tuesday results: Clinton, Trump win big; Cruz takes Texas	2016-03-02 00:47:51	1463
CNN	5550296508_10154515782976509	Bernie Sanders sings 'This Land Is Your Land'	2016-03-02 00:26:14	4258
CNN	5550296508_10154515735976509	Chris Christie steals Donald Trump's show	2016-03-01 23:58:01	3884
CNN	5550296508_10154515689361509	Photos from CNN's post	2016-03-01 23:33:28	5627
CNN	5550296508_10154515583291509		2016-03-01 23:04:02	4828
CNN	5550296508_10154515474246509	Super Tuesday election results	2016-03-01 22:30:44	13187
CNN	5550296508_10154515385806509	Hillary Clinton: America needs 'more love and kindness'	2016-03-01 21:54:09	12701
CNN	5550296508_10154515337111509	Timeline Photos	2016-03-01 21:30:17	2131
CNN	5550296508_10154515232986509	Timeline Photos	2016-03-01 20:57:35	5388
CNN	5550296508_10154515217386509	Clinton, Trump poised for big Super Tuesday wins	2016-03-01 20:46:59	6093
CNN	5550296508_10154515114521509	Photos from CNN's post	2016-03-01 20:03:52	5331
CNN	5550296508_10154515098541509	Bernie Sanders speaks in Vermont	2016-03-01 19:55:23	8962
CNN	5550296508_10154515049271509	Everything you need to know about Super Tuesday	2016-03-01 19:27:54	5438
CNN	5550296508_10154514985211509	Photos from CNN's post	2016-03-01 19:02:11	5885
CNN	5550296508_10154514949886509	South Dakota governor vetoes transgender bathroom bill	2016-03-01 18:47:01	2791
CNN	5550296508_10154514911636509	Whole Foods recalls cheese because of listeria risk	2016-03-01 18:22:05	1057
CNN	5550296508_10154514853481509	Astronaut Scott Kelly is coming home	2016-03-01 17:54:01	6386
CNN	5550296508_10154514799971509	Everything you need to know about #SuperTuesday	2016-03-01 17:30:02	900
CNN	5550296508_10154514738081509	'Trump' as anti-Latino epithet: Ugly incidents at high school games	2016-03-01 17:05:33	2253
CNN	5550296508_10154514613511509		2016-03-01 16:33:27	5449
CNN	5550296508_10154514565821509	Trump: People say I 'have the most beautiful hands'	2016-03-01 16:04:32	2676
CNN	5550296508_10154514397291509		2016-03-01 15:27:08	3809
CNN	5550296508_10154514396986509	Vatican paper: 'Spotlight' is 'not anti-Catholic'	2016-03-01 15:10:02	1479
CNN	5550296508_10154514340671509	Teen alleges rape at a Hot Springs, Arkansas, high school	2016-03-01 14:45:02	1043
CNN	5550296508_10154514262111509	Mysterious fireball lights up night sky	2016-03-01 14:10:45	4626
CNN	5550296508_10154514214281509	Osama bin Laden's will, personal letters made public	2016-03-01 13:48:02	2243
CNN	5550296508_10154514202421509	Great Big Story	2016-03-01 13:40:29	3877
CNN	5550296508_10154514171156509	Erin Andrews tearfully explains emotional effects of nude video	2016-03-01 13:25:03	2775
CNN	5550296508_10154514119816509	Air Force F-35 Lightning fighter jets drop first bombs	2016-03-01 12:59:01	2044
CNN	5550296508_10154514056486509	Donald Trump renounces support of white supremacists	2016-03-01 12:35:02	5930
CNN	5550296508_10154513985476509	Lego profits skyrocket thanks to Star Wars and princesses	2016-03-01 12:10:06	1927
CNN	5550296508_10154513907946509	Team celebrates win... then this happens	2016-03-01 11:46:22	3369
CNN	5550296508_10154513843776509	Storms forecast for some Super Tuesday states	2016-03-01 11:20:03	934
CNN	5550296508_10154513797931509	Sun powered plane close to resuming world flight	2016-03-01 10:54:01	1043
CNN	5550296508_10154513727436509	Lena Dunham criticizes photo, but paper denies retouching	2016-03-01 10:30:02	433
CNN	5550296508_10154513678141509	Some see strategy in Trump's comments on race	2016-03-01 10:08:02	1084
CNN	5550296508_10154513629206509	Can Bernie Sanders slow Clinton?	2016-03-01 09:49:39	1286
CNN	5550296508_10154513531861509	Valdosta State University students escorted out of Trump rally	2016-03-01 09:14:53	3209
CNN	5550296508_10154513482936509	Barclays new CEO made $400,000 in his first month	2016-03-01 08:50:03	1031
CNN	5550296508_10154513402696509	Super Tuesday scenarios: Can Donald Trump be stopped?	2016-03-01 08:26:12	1639
CNN	5550296508_10154513340511509	Angola is making new steel from old guns	2016-03-01 07:55:02	1690
CNN	5550296508_10154513265916509	The Bootmaker of the United States of America	2016-03-01 07:21:23	3026
CNN	5550296508_10154513196831509	Donald Trump's immigration plan could affect the nation's milk supply	2016-03-01 06:50:02	3489
CNN	5550296508_10154513137936509	Looking to November: Clinton, Sanders both top Trump	2016-03-01 06:20:03	44685
CNN	5550296508_10154513121726509	You can now buy cannabis gelato in Italy	2016-03-01 06:13:02	4842
CNN	5550296508_10154513066586509	Is it too little, too late for Republican elders' revolt against Trump?	2016-03-01 05:43:02	1571
CNN	5550296508_10154513012126509	Scott Kelly is coming home from #YearInSpace today	2016-03-01 05:13:02	5726
CNN	5550296508_10154512981371509	Study finds link between Zika and Guillain-Barre	2016-03-01 04:43:58	1142
CNN	5550296508_10154512889461509	This country has nine currencies	2016-03-01 03:30:02	595
CNN	5550296508_10154512853651509	Singer with cancer has 'few days' left	2016-03-01 03:00:04	14282
CNN	5550296508_10154512830341509	Syria accused of blocking aid delivery to thousands	2016-03-01 02:40:02	822
CNN	5550296508_10154512782246509	World's best and worst passports revealed	2016-03-01 02:15:02	1721
CNN	5550296508_10154512751221509	World's best city for expats 2016 revealed	2016-03-01 01:56:59	1712
CNN	5550296508_10154512479006509	NASCAR CEO, drivers endorse Donald Trump	2016-02-29 23:31:01	3463
CNN	5550296508_10154512423106509	GOP lawmakers brace for Trump nomination	2016-02-29 23:07:28	2720
CNN	5550296508_10154512386041509	Chuck Schumer: Stop shrinking airplane seats	2016-02-29 22:36:53	6784
CNN	5550296508_10154512329766509	Heroes at home: Injured vets now hunt child sex predators	2016-02-29 22:08:31	20496
CNN	5550296508_10154512259386509	Melania Trump: Donald Trump 'is not racist'	2016-02-29 21:42:33	12114
CNN	5550296508_10154512200111509	Photographer: Secret Service agent choked me at a Trump rally	2016-02-29 21:10:20	2896
CNN	5550296508_10154512152996509	NASCAR CEO, drivers endorse Donald Trump	2016-02-29 20:43:34	3826
CNN	5550296508_10154512075261509	Melania Trump: I don't always agree with Donald and that's OK	2016-02-29 20:02:01	2509
CNN	5550296508_10154512009306509	Judge sides with Apple over feds in New York	2016-02-29 19:38:31	6597
CNN	5550296508_10154511940066509	4 students injured in Ohio school shooting	2016-02-29 19:03:01	1550
CNN	5550296508_10154511860691509	NASA says it will build a quieter supersonic passenger jet	2016-02-29 18:32:43	8012
CNN	5550296508_10154511816151509	'Cool Hand Luke' Oscar winner George Kennedy has died	2016-02-29 18:11:02	11079
CNN	5550296508_10154511738606509	Woman carries severed head of child into Moscow metro station, officials say	2016-02-29 17:38:27	2751
CNN	5550296508_10154511669051509	John Oliver skewers 'Donald Drumpf'	2016-02-29 17:11:40	20189
CNN	5550296508_10154511595641509	'Female Viagra' gets mixed reviews	2016-02-29 16:45:01	644
CNN	5550296508_10154511559016509	Great Big Story	2016-02-29 16:31:24	5912
CNN	5550296508_10154511457986509	Photographer: Secret Service agent choked, slammed me	2016-02-29 15:50:34	3756
CNN	5550296508_10154511359841509	Sam Smith isn't the first openly gay Oscar winner	2016-02-29 15:15:02	3238
CNN	5550296508_10154511297331509	KKK rally turns violent; 5 hurt and 13 arrested	2016-02-29 14:52:24	4648
CNN	5550296508_10154511237081509	Donald Trump tweets likely bogus Mahatma Gandhi quote	2016-02-29 14:22:02	1064
CNN	5550296508_10154511160156509	Donald Trump rally interrupted by protests	2016-02-29 14:00:03	6795
CNN	5550296508_10154511071406509	Oscars 2016's lack of Hispanics, Asians shows that Hollywood doesn't get it (via CNN Opinion)	2016-02-29 13:36:02	4140
CNN	5550296508_10154511019336509	The origins of Sanders' ideology, in his own words	2016-02-29 13:12:03	2275
CNN	5550296508_10154510974486509	Leonardo DiCaprio finally gets his Oscar	2016-02-29 12:51:01	9041
CNN	5550296508_10154510908551509	Justice Clarence Thomas breaks 10-year streak, asks question in court	2016-02-29 12:22:03	4201
CNN	5550296508_10154510850661509	"""Yes, Mom, you're allowed to come"""	2016-02-29 11:54:22	4114
CNN	5550296508_10154510815966509	Obama awards Medal of Honor	2016-02-29 11:42:12	12311
CNN	5550296508_10154510735816509	Marco Rubio hits Donald Trump over KKK, 'lousy earpiece'	2016-02-29 11:13:29	4430
CNN	5550296508_10154510679606509	Bernie Sanders: $36 million raised in February	2016-02-29 10:46:28	4193
CNN	5550296508_10154510617111509	Stacey Dash fails as 'director of minority outreach' at Oscars	2016-02-29 10:23:55	2998
CNN	5550296508_10154510538321509	The history and shenanigans that really happened on Air Force One	2016-02-29 09:50:02	1246
CNN	5550296508_10154510475136509	'Local workers' won't do this dirty job	2016-02-29 09:26:37	12190
CNN	5550296508_10154510402571509	The Oscars in 90 Seconds	2016-02-29 08:50:07	5664
CNN	5550296508_10154510355146509	Roger Federer downs tequila shot on Oscars red carpet	2016-02-29 08:24:38	2963
CNN	5550296508_10154510324156509	Helping patients with autism navigate the stressful ER	2016-02-29 08:07:57	946
CNN	5550296508_10154510284026509	Oscars 2016: 10 of the best quotes from the night	2016-02-29 07:46:07	2886
CNN	5550296508_10154510207041509	Hillary Clinton set to score key Hispanic endorsement	2016-02-29 07:25:02	5568
CNN	5550296508_10154510145821509	Rights group: Saudi Arabia used U.S. cluster bombs on civilians	2016-02-29 06:57:29	1440
CNN	5550296508_10154510091786509	Oscars 2016: Company cops backlash for confusing Oprah with Whoopi	2016-02-29 06:25:25	4039
CNN	5550296508_10154510026451509	This Ukrainian man posed as a high school student in Pennsylvania	2016-02-29 05:52:01	1492
CNN	5550296508_10154509973366509	In some parts of the world, Leap Day is when women propose to men	2016-02-29 05:22:02	3627
CNN	5550296508_10154509937806509	The top 7 Academy Awards moments	2016-02-29 04:52:59	6702
CNN	5550296508_10154509907931509	This boy got stuck in the first vending machine he'd ever seen	2016-02-29 04:23:33	1048
CNN	5550296508_10154509782561509	CNN International	2016-02-29 02:46:51	1631
